label,radius_norm,radius_rank,log_volume,volume_rank,recent_speed_relcentroid,recent_radial_relcentroid,recent_tangential_relcentroid,recent_speed_abs,accel_mag_relcentroid,accel_radial_relcentroid,accel_tangential_relcentroid,recent_log_volume_change,old_speed_relcentroid,old_radial_relcentroid,old_tangential_relcentroid,old_log_volume_change_rate,future_radial_velocity,future_speed,knn3_mean_distance,knn3_max_distance,knn3_distance_sd,knn3_log_density,knn3_neighbor_logvol_mean,knn3_neighbor_logvol_sd,knn3_focal_minus_neighbor_logvol,knn3_shape_eigfrac1,knn3_shape_eigfrac2,knn5_mean_distance,knn5_max_distance,knn5_distance_sd,knn5_log_density,knn5_neighbor_logvol_mean,knn5_neighbor_logvol_sd,knn5_focal_minus_neighbor_logvol,knn5_shape_eigfrac1,knn5_shape_eigfrac2,knn10_mean_distance,knn10_max_distance,knn10_distance_sd,knn10_log_density,knn10_neighbor_logvol_mean,knn10_neighbor_logvol_sd,knn10_focal_minus_neighbor_logvol,knn10_shape_eigfrac1,knn10_shape_eigfrac2,neighbor_velocity_mean_speed,neighbor_velocity_speed_sd,neighbor_velocity_consensus_mag,focal_minus_neighbor_consensus_speed,focal_neighbor_velocity_alignment,neighbor_radial_velocity_mean,neighbor_radial_velocity_sd,sequence,organism,r8_eigfrac1,r8_eigfrac2,r8_eigfrac3,r8_axis_ratio21,r8_axis_ratio31,r8_bbox_major,r8_bbox_mid,r8_bbox_minor,r8_bbox_ratio_minor_major,r8_projected_area_px,r8_perimeter_px,r8_roundness,r8_intensity_mean,r8_intensity_var,r8_intensity_q25,r8_intensity_median,r8_intensity_q75,r8_gradient_mean_inplane,r8_gradient_q75_inplane,r8_boundary_mean_intensity,r8_outside_neighbor_mean_intensity,r8_boundary_contrast_norm,r8_intensity_polarity_norm,r8_intensity_axis_asym_abs,r8_d23_25_eigfrac1,r8_d24_25_eigfrac1,r8_d23_25_axis_ratio21,r8_d24_25_axis_ratio21,r8_d23_25_bbox_ratio_minor_major,r8_d24_25_bbox_ratio_minor_major,r8_d23_25_roundness,r8_d24_25_roundness,r8_d23_25_intensity_mean,r8_d24_25_intensity_mean,r8_d23_25_intensity_var,r8_d24_25_intensity_var,r8_d23_25_intensity_median,r8_d24_25_intensity_median,r8_d23_25_gradient_mean_inplane,r8_d24_25_gradient_mean_inplane,r8_d23_25_boundary_contrast_norm,r8_d24_25_boundary_contrast_norm,r8_d23_25_intensity_polarity_norm,r8_d24_25_intensity_polarity_norm,r8_d23_25_intensity_axis_asym_abs,r8_d24_25_intensity_axis_asym_abs,r8_rank_eigfrac1,r8_rank_eigfrac2,r8_rank_eigfrac3,r8_rank_axis_ratio21,r8_rank_axis_ratio31,r8_rank_bbox_major,r8_rank_bbox_mid,r8_rank_bbox_minor,r8_rank_bbox_ratio_minor_major,r8_rank_projected_area_px,r8_rank_perimeter_px,r8_rank_roundness,r8_rank_intensity_mean,r8_rank_intensity_var,r8_rank_intensity_q25,r8_rank_intensity_median,r8_rank_intensity_q75,r8_rank_gradient_mean_inplane,r8_rank_gradient_q75_inplane,r8_rank_boundary_mean_intensity,r8_rank_outside_neighbor_mean_intensity,r8_rank_boundary_contrast_norm,r8_rank_intensity_polarity_norm,r8_rank_intensity_axis_asym_abs,r8_knn5_eigfrac1_mean,r8_knn5_eigfrac1_sd,r8_knn5_eigfrac1_contrast,r8_knn5_axis_ratio21_mean,r8_knn5_axis_ratio21_sd,r8_knn5_axis_ratio21_contrast,r8_knn5_bbox_ratio_minor_major_mean,r8_knn5_bbox_ratio_minor_major_sd,r8_knn5_bbox_ratio_minor_major_contrast,r8_knn5_roundness_mean,r8_knn5_roundness_sd,r8_knn5_roundness_contrast,r8_knn5_intensity_mean_mean,r8_knn5_intensity_mean_sd,r8_knn5_intensity_mean_contrast,r8_knn5_intensity_var_mean,r8_knn5_intensity_var_sd,r8_knn5_intensity_var_contrast,r8_knn5_boundary_contrast_norm_mean,r8_knn5_boundary_contrast_norm_sd,r8_knn5_boundary_contrast_norm_contrast,r8_knn5_intensity_polarity_norm_mean,r8_knn5_intensity_polarity_norm_sd,r8_knn5_intensity_polarity_norm_contrast
100,0.0206709189735298,0.0047846889952153,2.302585092994046,0.5023923444976076,0.0008904408147515,0.0006868720325507,0.0005666494996688,0.0,0.0047059420601764,0.0046943086264513,0.0003306919916817,0.0,0.0006303203827057,0.0004681266722918,0.0004220914634806,0.0,-0.0031496797320817,0.0031627946398632,0.0643660952036955,0.0667154869906569,0.0017318953780803,6.513248616937227,2.302585092994046,0.0,0.0,0.5649474686539117,0.4350525311048915,0.0812199906792393,0.1090832320635896,0.0207496476629534,6.040726094812506,2.302585092994046,0.0,0.0,0.7952340311840821,0.2047659686736143,0.1079619918190911,0.1554269046958372,0.0328753812444787,6.025744541239433,2.302585092994046,0.0,0.0,0.6941079051248192,0.3058920947966666,0.0031430048640828,0.0018470825464936,0.0022697186820985,0.0028528180126574,-0.5428026786315904,-0.0012334863784322,0.0016465455249163,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1201.888888888889,508.9876543209877,1185.0,1211.0,1215.0,30.203077815537736,36.53080891521566,1198.375,1190.5,0.0065521863733012,0.0104599074333036,0.0147191303763477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.66666666666674,-20.0,287.1851851851852,-124.88888888888886,-44.0,-11.0,12.891652283444472,-0.09872329887199527,-0.004075747379245,-0.0043257803448947,0.0027070835048116004,0.0006630730306244007,0.0037635700176746004,0.006477689939573299,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.7751196172248804,0.6602870813397129,0.7799043062200957,0.7799043062200957,0.7655502392344498,0.6794258373205742,0.6507177033492823,0.7751196172248804,0.784688995215311,0.20574162679425836,0.45454545454545453,0.7894736842105263,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1262.4222222222222,90.73405447777203,-60.5333333333333,562.4641975308641,283.6943583972635,-53.47654320987641,0.031446489331476,0.010393190487621386,-0.0248943029581748,0.00875412483218516,0.003919777413905756,0.001705782601118441
101,0.09645561953286,0.0239234449760765,2.302585092994046,0.5023923444976076,0.0017445431420965,0.0009021131966768,0.0014931920690311,0.0023691364079652,0.0032798759073196,-0.0016250465731734,0.0028490015097281,0.0,0.0019845336751089,0.0009307844529044,0.001752716237693,0.0,0.0004126240299946,0.0031746034972693,0.0548348488897729,0.057301765085683,0.0023121293344339,6.817459991260336,2.302585092994046,0.0,0.0,0.6585250871021504,0.341474912565867,0.0728943591023744,0.1022852523271806,0.0222383773086296,6.169417467221485,2.302585092994046,0.0,0.0,0.7778444895693505,0.222155510258477,0.0972937879170129,0.1437384560347415,0.0315180150506744,6.182104909695027,2.302585092994046,0.0,0.0,0.7780868069241386,0.2219131929802541,0.0027080837472199,0.001563675789969,0.0017445431420965,1.0842021724855044e-19,1.0000000000000002,0.0004455081662833,0.001903684735967,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1357.3333333333333,794.6666666666666,1352.0,1370.0,1378.0,45.95819352996298,60.21004899516359,1354.75,1293.5833333333333,0.0450638506876228,0.0120384096058219,0.0090231694846474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7777777777776,19.7777777777776,159.97530864197518,316.1975308641974,46.0,37.0,13.26962482838146,18.70960688511262,0.024697853048898002,0.030516168348363903,0.0020809810419743988,0.0009405967232551989,-0.0030610900829507997,-3.168128411100077e-05,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.937799043062201,0.7942583732057417,0.9521531100478469,0.9425837320574163,0.937799043062201,0.8995215311004785,0.8923444976076556,0.937799043062201,0.937799043062201,0.9330143540669856,0.569377990430622,0.5645933014354066,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1201.4444444444443,74.21823009889378,155.8888888888889,679.4567901234568,401.248148981928,115.20987654320982,0.02217079803124392,0.007989203891302516,0.022893052656378882,0.00913508893515556,0.0041044671302267405,0.0029033206706663393
102,0.0808917449684871,0.0143540669856459,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.001342458412816,0.0011141077975203,0.0023691364079652,0.0023388370576705,0.0022197377307473,0.0007368332165623,0.0,0.0009716664581466,-0.0008899458491726,0.0003900411406861,0.0,-0.0031385120722087,0.0031469805675776,0.0588386733519878,0.0625918485830509,0.0032353227357222,6.6408527357791245,2.302585092994046,0.0,0.0,0.5254661685945735,0.4745338311174459,0.0647126846610173,0.0815203279332416,0.0091441136333024,6.623243646968176,2.302585092994046,0.0,0.0,0.6846088439785012,0.3153911557873806,0.092227245593916,0.139437314069476,0.0301598980220265,6.24286537338869,2.302585092994046,0.0,0.0,0.7047868865592819,0.2952131133345099,0.0031556813835165,0.0021955597532568,0.0019436319811328,0.000473827281593,0.9727381942801732,-0.0006766529912422,0.0020441745033127,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1301.5555555555557,260.24691358024694,1291.0,1305.0,1311.0,23.489978375982105,30.0,1299.625,1277.6666666666667,0.0168708383131295,0.0048648489487608,0.0055413589024388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.666666666666515,-22.333333333333258,-664.814814814815,-345.40740740740733,-10.0,-21.0,-8.967108613555709,-3.2503646238603885,0.0134828510285386,-0.0026109073855695997,-0.008919988717371902,0.0043772723629846,-0.002347661935570701,0.0052329883935302995,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.8995215311004785,0.39712918660287083,0.9090909090909091,0.8995215311004785,0.8899521531100478,0.47368421052631576,0.47368421052631576,0.8995215311004785,0.9090909090909091,0.5454545454545454,0.17703349282296652,0.3492822966507177,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1224.911111111111,90.44521976189665,76.64444444444462,711.4765432098766,492.4573528637528,-451.22962962962964,0.01251002729167162,0.015889674821436942,0.00436081102145788,0.011918344552827762,0.005876192957038336,-0.007053495604066962
103,0.0835667096541866,0.0191387559808612,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0017443367643159,2.683332427842245e-05,0.0023691364079652,0.0001415681108921,-7.315511509905008e-05,0.0001212017291808,0.0,0.0004416111773401,0.0001070850308315,0.0004284311241303,0.0,-0.0026366618095616,0.0031030763411993,0.0601643149935875,0.0637909500373786,0.0039348962687016,6.602900183696328,2.302585092994046,0.0,0.0,0.7050590478330173,0.2949409518918968,0.067516290131631,0.0907103937289185,0.0122300182541636,6.409604579994475,2.302585092994046,0.0,0.0,0.620874753171633,0.3791252466159636,0.0939282579669968,0.137103215546397,0.0303254351959284,6.2766275702750445,2.302585092994046,0.0,0.0,0.5794318784395812,0.420568121457772,0.0029020233844182,0.001992043025006,0.0014164327008454,0.000529755005618,0.9649975824829932,-0.0007632725906375,0.0020574415476754,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1154.5555555555557,835.8024691358025,1140.0,1161.0,1180.0,35.907805787163724,52.478567053607705,1151.125,1119.6666666666667,0.0272471369454334,0.01453961159147,0.0170905597490173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333258,11.555555555555657,549.2592592592594,-332.6419753086418,2.0,27.0,-1.7107932851464938,-9.683306300144615,-0.014316197659679102,-0.008514017910209597,0.0118911103750069,0.007217331153249701,0.013352307566269102,0.009828050061600202,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.7081339712918661,0.8133971291866029,0.7009569377990431,0.722488038277512,0.7200956937799043,0.784688995215311,0.84688995215311,0.6985645933014354,0.6650717703349283,0.784688995215311,0.7081339712918661,0.8325358851674641,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1292.9333333333332,74.99792918951864,-138.3777777777775,710.1283950617284,472.3429100097601,125.67407407407416,0.01341838568335334,0.018450210894724966,0.01382875126208006,0.01055046569653742,0.005891374108556558,0.003989145894932581
104,0.1225720849486984,0.0334928229665071,2.302585092994046,0.5023923444976076,0.0040644300146257,-0.0031022340439792,0.0026259732062925,0.0047382728159305,0.0032798759073196,4.186714219853132e-05,0.0032796086824223,0.0,0.0009716664581466,-0.0006760040371586,0.0006979643598583,0.0,-0.0013111233009558,0.0031469805675776,0.0644470602144804,0.0663781119484739,0.0019482601782204,6.523388120787377,2.302585092994046,0.0,0.0,0.6733257641193281,0.3266742356401264,0.0755810307730958,0.0943499465225128,0.0137817257450442,6.330927060255474,2.302585092994046,0.0,0.0,0.6778450140627458,0.3221549857678324,0.1001441345828615,0.1348952235254099,0.0271904974430409,6.3090989407718725,2.302585092994046,0.0,0.0,0.663204630834127,0.3367953690730067,0.0024754681050306,0.0013612979013209,0.0010906775226954,0.0030798773303548,0.927538571081774,-0.0010525788279592,0.0024146623744647,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1345.888888888889,745.2098765432098,1337.0,1350.0,1355.0,49.80710085248749,71.14246270688132,1340.75,1284.9166666666667,0.0414843556509534,0.0075815611880653,0.0100098854344576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.888888888888914,-34.44444444444434,-917.1851851851851,-1932.5679012345681,-26.0,-47.0,-9.921518795204996,-12.276227397139515,0.00035337935525240477,0.017094111748514402,-0.005629208518756999,-0.015200756601582599,-0.0039647045002971,-0.009510317780152601,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.9282296650717703,0.7799043062200957,0.9330143540669856,0.9282296650717703,0.9282296650717703,0.9186602870813397,0.9425837320574163,0.9282296650717703,0.9234449760765551,0.9043062200956937,0.28708133971291866,0.6028708133971292,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1221.088888888889,142.45436609578903,124.79999999999995,766.8345679012345,250.4986465654217,-21.624691358024734,0.03339096848135868,0.017297203849779036,0.00809338716959472,0.0113279732699545,0.003235137927829767,-0.0037464120818891996
105,0.1459522842152595,0.0430622009569378,2.302585092994046,0.5023923444976076,0.0078233707447954,0.0007316424172325,0.0077890839759131,0.0074918671368001,0.0096139481857614,0.0028763219644792,0.0091735909912726,0.0,0.0014453117690228,-0.0013672651272583,0.0004685212710852,0.0,-0.0026547342812385,0.0027035388698084,0.0708635311255376,0.0854204279748742,0.0104146937778132,6.0189522952100685,2.302585092994046,0.0,0.0,0.7845520163461879,0.2154479834588843,0.0782939583785108,0.0907103937289185,0.0121877950864346,6.409604579994475,2.302585092994046,0.0,0.0,0.6752204148006185,0.3247795850401074,0.0988049998314313,0.1328618794838244,0.0243211362949719,6.339475473931258,2.302585092994046,0.0,0.0,0.6171805461424881,0.3828194537609302,0.0020628590900275,0.0008266694820743,0.0004097363009151,0.0082240092534321,-0.9766459930395648,-0.0003254225154379,0.0020790001545949,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1216.7777777777778,1601.9506172839506,1188.0,1224.0,1234.0,43.70986885174628,66.22122016393234,1214.625,1233.5,-0.0155122819833805,0.0217842882791826,0.0101773156146306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188.8888888888889,-10.777777777777828,-88.27160493827137,320.5925925925926,-177.0,7.0,-14.02656760569856,-1.9428310535146736,-0.0522682696523395,-0.042666518044205896,0.0083611535881191,0.008066470967255499,-0.005602734502827302,-0.0014626383585309016,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.7990430622009569,0.9330143540669856,0.7894736842105263,0.8133971291866029,0.7990430622009569,0.8899521531100478,0.9330143540669856,0.7942583732057417,0.8421052631578947,0.019138755980861243,0.8899521531100478,0.6124401913875598,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1268.8222222222223,80.18129457672782,-52.04444444444448,1147.7283950617284,824.5691190547736,454.2222222222222,0.01984819450150756,0.005206295136291315,-0.03536047648488806,0.015434859559657482,0.008468671144175502,0.006349428719525117
106,0.2922388603888343,0.1483253588516746,2.302585092994046,0.5023923444976076,0.0024713209101331,-0.0012476303952226,0.0021332710652371,0.0033504648392563,0.0024073925556093,-0.0023803687854338,0.0003596989882325,0.0,0.0030320447383127,-0.0019586007396354,0.0023145579357253,0.0,-0.0019769247107418,0.0020593173025413,0.0785729852027347,0.0925177343124478,0.0114603469386806,5.8593221496384045,2.302585092994046,0.0,0.0,0.7683286822194655,0.2316713176219316,0.0923320541279522,0.1326081646511245,0.022738169941809,5.650151171553544,2.302585092994046,0.0,0.0,0.6676008114487079,0.3323991884406999,0.1253791400223992,0.1801167019101221,0.0380447593606408,5.730885681425201,2.302585092994046,0.0,0.0,0.5839337314016055,0.4160662685401443,0.0031783323792462,0.0017840890656025,0.0008099098949807,0.0032223738984111,-0.9043784618159731,0.000538544422916,0.0020786479918188,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1281.4444444444443,358.0246913580247,1268.0,1279.0,1295.0,18.986252173976705,24.515301344262525,1280.75,1271.5,0.0072184167172461,0.0100040368864252,0.0087079753276876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.1111111111113,-20.77777777777783,-1447.3333333333333,61.18518518518522,-156.0,-23.0,-43.869907988340486,-3.4945887549915042,-0.035837898208943,0.0091382119390891,-0.007705482558337201,0.0017541278235548002,0.0019160604741931004,0.007453970339956801,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.8755980861244019,0.5167464114832536,0.8755980861244019,0.868421052631579,0.8803827751196173,0.2966507177033493,0.2966507177033493,0.8755980861244019,0.8995215311004785,0.22488038277511962,0.41626794258373206,0.5406698564593302,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1163.888888888889,225.10739275200388,117.55555555555543,8531.249382716049,13487.377772877824,-8173.224691358024,0.03951235322055412,0.03302431208616718,-0.032293936503308016,0.035484508726399,0.025569800760447535,-0.025480471839973803
107,0.229255654330324,0.0956937799043062,2.302585092994046,0.5023923444976076,0.0031253725463707,0.0030374209264901,0.0007362252840861,0.0023691364079652,0.0047059420601764,0.0043674694517852,0.0017524557801727,0.0,0.0004983672216973,-0.0004428025790989,0.0002286826701033,0.0,-0.0027840822846299,0.0029123144584836,0.087132565565022,0.0925177343124478,0.0038911273194359,5.859322149638405,2.302585092994046,0.0,0.0,0.5722533772671703,0.4277466226013756,0.1077306576435795,0.1484259705348788,0.0261516406858396,5.424775832300702,2.302585092994046,0.0,0.0,0.7540670131370728,0.2459329867815587,0.1370392661521731,0.1759073811773139,0.035285297312344,5.778180424500448,2.302585092994046,0.0,0.0,0.5591497221235878,0.4408502778264741,0.0030001101365864,0.0022589783119204,0.0013870299066564,0.0040553083047126,-0.5482971360882095,0.0001102400632137,0.0021013056344088,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1248.2222222222222,1807.506172839506,1214.0,1229.0,1276.0,48.398580431934754,61.39218191268331,1246.375,1215.9166666666667,0.0244013708385258,0.0221838849621062,0.0206050187549166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.666666666666742,21.77777777777783,307.40740740740716,1425.7037037037035,-11.0,3.0,4.948907355453706,20.927102362533592,0.0017623593645628988,0.022668719995981898,0.005705305690627303,0.011970402605680702,0.0004988805308260014,0.013836633435598902,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.8325358851674641,0.937799043062201,0.8229665071770335,0.8181818181818182,0.84688995215311,0.9138755980861244,0.9090909090909091,0.8325358851674641,0.8181818181818182,0.7368421052631579,0.9043062200956937,0.8995215311004785,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1304.5111111111112,69.49491854591747,-56.288888888889005,1179.8617283950616,783.7180386562673,627.6444444444444,0.01234641114087348,0.015000956115358049,0.01205495969765232,0.01569859058727046,0.008401023176553422,0.006485294374835741
108,0.2149242953494884,0.0861244019138756,2.302585092994046,0.5023923444976076,0.0008904408147515,0.0007074630294899,0.0005407225781122,0.0,0.0023388370576705,0.0023342395549948,0.0001465758582797,0.0,0.0004515661722312,0.0004502370597937,3.462077254845487e-05,0.0,-0.003313641184786,0.003409508410906,0.0775109132725629,0.0881688047870228,0.0079526666992615,5.955616420046669,2.302585092994046,0.0,0.0,0.6479289447873778,0.3520710550479097,0.0835136416885169,0.0925177343124478,0.009591458034693,6.370147773404262,2.302585092994046,0.0,0.0,0.6841413244696991,0.3158586753887885,0.1115212616863657,0.1506778205561996,0.0299465066442851,6.087807813585811,2.302585092994046,0.0,0.0,0.6235629084760291,0.3764370914489734,0.003176402325203,0.0017242087122873,0.0010522109220343,0.0014410894171536,-0.0943003995730787,-0.0003354691726392,0.0020976450986331,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1241.2222222222222,2400.8395061728397,1201.0,1245.0,1267.0,50.69800308284177,59.60075502877459,1240.75,1224.5833333333333,0.013024796347686,0.0275242296625756,0.0211597672704497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.111111111111086,81.66666666666652,-489.92592592592564,1584.5925925925926,47.0,92.0,-10.660051356826507,11.511699921390111,0.005392973961006999,0.0233735889885445,-0.003095531887451,0.012112791840417698,-0.003199173279899801,0.0107149327021889,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.8229665071770335,0.9521531100478469,0.7990430622009569,0.8325358851674641,0.8373205741626795,0.9282296650717703,0.8851674641148325,0.8229665071770335,0.8277511961722488,0.4258373205741627,0.9425837320574163,0.9138755980861244,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1342.8222222222223,128.77613075353622,-101.60000000000014,7928.632098765433,13769.01703703048,-5527.792592592593,0.024658473698338058,0.0351261939987229,-0.011633677350652058,0.02888452061068576,0.027379070224093336,-0.00136029094811016
109,0.1425495180541818,0.0382775119617224,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0017128704671934,0.0003309162088094,0.0023691364079652,0.0024073925556093,-0.0024022257659737,0.0001576397351407,0.0,0.0010993907815022,-0.0006134675272643,0.000912314465217,0.0,-0.0037235282984265,0.0038037573502099,0.0663138855500885,0.075292332894805,0.0063504517349549,6.27136622878504,2.302585092994046,0.0,0.0,0.7217493858501413,0.2782506139245248,0.0717358747631471,0.0815203279332416,0.0083297558961139,6.623243646968176,2.302585092994046,0.0,0.0,0.5729834504369217,0.427016549371339,0.0928919716498738,0.1407394650788478,0.0266185623164903,6.224274819396693,2.302585092994046,0.0,0.0,0.5919716591298698,0.4080283407630346,0.0030401063248456,0.0019545283187296,0.0010522109220343,0.0009768199651537,0.8706563884317802,-0.0003511451795362,0.0023455117176127,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,1398.5555555555557,434.2469135802469,1380.0,1400.0,1417.0,30.685133411136626,43.15669125408017,1395.5,1370.75,0.0176968300627631,0.0080617226333748,0.0050597229928873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2222222222224,47.77777777777783,328.69135802469134,-358.14814814814827,38.0,43.0,13.542316349483634,-6.257001146391616,0.0131463780715587,-0.007443007068107899,0.005929459833198501,-0.0059784283436604985,0.0025661468233898,-0.0121675018987022,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.9760765550239234,0.583732057416268,0.9808612440191388,0.9712918660287081,0.9665071770334929,0.69377990430622,0.7416267942583732,0.9760765550239234,0.9904306220095693,0.5550239234449761,0.31100478468899523,0.32057416267942584,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,1180.9333333333334,106.21561113782998,217.62222222222226,1251.2395061728396,722.2252316746417,-816.9925925925927,0.021727668311561883,0.02670918283658372,-0.004030838248798782,0.01542705900289924,0.008344700872444481,-0.007365336369524439
