label,radius_norm,radius_rank,log_volume,volume_rank,recent_speed_relcentroid,recent_radial_relcentroid,recent_tangential_relcentroid,recent_speed_abs,accel_mag_relcentroid,accel_radial_relcentroid,accel_tangential_relcentroid,recent_log_volume_change,old_speed_relcentroid,old_radial_relcentroid,old_tangential_relcentroid,old_log_volume_change_rate,future_radial_velocity,future_speed,knn3_mean_distance,knn3_max_distance,knn3_distance_sd,knn3_log_density,knn3_neighbor_logvol_mean,knn3_neighbor_logvol_sd,knn3_focal_minus_neighbor_logvol,knn3_shape_eigfrac1,knn3_shape_eigfrac2,knn3_shape_eigfrac3,knn5_mean_distance,knn5_max_distance,knn5_distance_sd,knn5_log_density,knn5_neighbor_logvol_mean,knn5_neighbor_logvol_sd,knn5_focal_minus_neighbor_logvol,knn5_shape_eigfrac1,knn5_shape_eigfrac2,knn5_shape_eigfrac3,knn10_mean_distance,knn10_max_distance,knn10_distance_sd,knn10_log_density,knn10_neighbor_logvol_mean,knn10_neighbor_logvol_sd,knn10_focal_minus_neighbor_logvol,knn10_shape_eigfrac1,knn10_shape_eigfrac2,knn10_shape_eigfrac3,neighbor_velocity_mean_speed,neighbor_velocity_speed_sd,neighbor_velocity_consensus_mag,focal_minus_neighbor_consensus_speed,focal_neighbor_velocity_alignment,neighbor_radial_velocity_mean,neighbor_radial_velocity_sd,sequence,organism
360,0.8550244211358362,0.2751322751322751,4.330733340286331,0.5052910052910053,0.003332399780238128,0.0007378160910328289,0.003249694710452685,0.004148053158133207,0.004059083689045452,0.00016329124905343673,0.004055797870044489,0.0,0.0013257412984429566,0.00012239000776097957,0.0013200797992536223,0.0,-0.005143848057384068,0.013053009302415357,0.12261805502167343,0.15190032471531606,0.021627053200403513,6.752204483457163,4.330733340286331,0.0,0.0,0.5863980138459576,0.40464113302931637,0.008960853060221928,0.13633946683958445,0.15947093125077114,0.023783461457526613,7.11711877992205,4.330733340286331,0.0,0.0,0.6814805453077556,0.3115807119999165,0.006938742640119723,0.20634092763715345,0.3313253402883872,0.08021206073605787,5.616548548454947,4.330733340286331,0.0,0.0,0.5636074295818606,0.42897564033450475,0.007416930063230869,0.008614982721334614,0.00632032326302302,0.00540046934299918,0.0021151003996741084,0.9945340000981554,0.0007356843816953687,0.004904777863781808,01,Drosophila
365,0.7084139099688738,0.037037037037037035,4.330733340286331,0.5052910052910053,0.006359335077466003,-0.0044972456987395545,0.004496212156099633,0.004148053158133207,0.004168019552861712,-0.0024932801784198115,0.0033400510392711698,0.0,0.0018687059487729272,-0.001426356350701323,0.0012072984236688668,0.0,-0.007218572726809997,0.021938979561702848,0.07636473880729716,0.09585503759031576,0.01380751309388042,8.133367049089296,4.330733340286331,0.0,0.0,0.8273952596152011,0.13794336337988677,0.03466137683886027,0.10537736672516951,0.16813692289153373,0.039052116639815414,6.958367755164557,4.330733340286331,0.0,0.0,0.8478654702241888,0.13412226786517256,0.01801226183145873,0.15993285922984152,0.27832169373253657,0.06595602350249158,6.139518080744298,4.330733340286331,0.0,0.0,0.8055403174246293,0.18983128371163016,0.004628398830327901,0.005326808609665806,0.0016139606670980847,0.0036880008875032058,0.003913265522859602,0.8256611240951226,-0.0023261711927056784,0.0021803203872527454,01,Drosophila
370,1.2408226873852517,0.8888888888888888,4.330733340286331,0.5052910052910053,0.018559065908275465,0.004879233874647437,0.017906200160397113,0.022719822844400706,0.021701669682749072,0.010815423655828365,0.018814597475473625,0.0,0.0037879369646321415,-0.002328899834955441,0.002987422301378076,0.0,-0.002501848505075542,0.014904798963620746,0.10781942104550722,0.14188524818724857,0.03231992907993193,6.9568222666271895,4.330733340286331,0.0,0.0,0.9417028579425372,0.05423756111463676,0.004059580863896856,0.1510351751364929,0.2533031000897193,0.06315836324424418,5.728943362101086,4.330733340286331,0.0,0.0,0.9394017530848472,0.05881815034224317,0.0017800965355971262,0.2576939116388769,0.4557009741459489,0.12290429644865042,4.660340422053279,4.330733340286331,0.0,0.0,0.8683091646059141,0.12864469002508067,0.003046145356736898,0.007711352204277921,0.0037927033723533297,0.004110541294057308,0.018822291135926088,0.0462513854360455,-0.003683317224230682,0.004582249066444551,01,Drosophila
375,1.043356464977402,0.656084656084656,4.330733340286331,0.5052910052910053,0.004835727909414553,0.002242878443390254,0.004284128931540944,0.0,0.00844356695745882,0.005868740726146945,0.006070560538727426,0.0,0.002937677438202725,-0.0004429564769353675,0.0029040899246521846,0.0,-0.0021923535246855404,0.011485439116000487,0.08402071276738288,0.10378425685858739,0.023966676009091734,7.894935251120283,4.330733340286331,0.0,0.0,0.8872535553148443,0.11040764161937625,0.002338802934784393,0.12099708105012677,0.1872605968042912,0.04941827289604545,6.635200111604556,4.330733340286331,0.0,0.0,0.7567812666756355,0.2406915257120874,0.0025272075537376352,0.19446821954857996,0.29133983575596223,0.08254483562346342,6.002379711099648,4.330733340286331,0.0,0.0,0.6295635457335144,0.36748174702833114,0.0029547072157487444,0.009927739890474994,0.005681429163387511,0.0034806430660009133,0.004350514854930186,0.49229769675815976,0.0005990863578649776,0.006072150261954459,01,Drosophila
380,1.143443034605391,0.7883597883597884,4.330733340286331,0.5052910052910053,0.005306766106484233,-0.003816984726889218,0.003686786419583357,0.00586623303367653,0.020175807163239436,-0.011766702467022125,0.016389261964493678,0.0,0.003361901203373984,0.0010756179673542497,0.003185188485718256,0.0,-0.005339566839872382,0.016488185195546356,0.09340566500223317,0.1188545718397715,0.022057011816391994,7.488176143890748,4.330733340286331,0.0,0.0,0.8224335702529432,0.15321794195830404,0.02434848768018838,0.11313504514525834,0.1435729825323436,0.029598387931186868,7.432173264079863,4.330733340286331,0.0,0.0,0.849138894938079,0.12708734117860157,0.023773763810196503,0.19221037577237554,0.3304152827006058,0.08876610170539033,5.624800042740239,4.330733340286331,0.0,0.0,0.7391631859036061,0.2446547568308688,0.016182057243215735,0.009036582184457045,0.00488031251053804,0.004311058514255314,0.004994917442151833,0.4763965849040512,-0.0028136953640770157,0.00525078144272241,01,Drosophila
385,1.1091465680280521,0.7407407407407407,4.330733340286331,0.5052910052910053,0.007091902452499264,-0.0067591832804938775,0.0021467467890874115,0.009275328835868275,0.0040590836890451645,-0.0024908144066829426,0.003204996721703971,0.0,0.002949744040466082,-0.00163660308180047,0.0024540823655505883,0.0,-0.004087512018757842,0.018362131940720595,0.09908193561742334,0.1179827661448186,0.024106801203577687,7.510262432468359,4.330733340286331,0.0,0.0,0.820202177004023,0.15123473537970716,0.028563087520100828,0.12132393175675875,0.1745142706335966,0.035326926636567904,6.846684193890882,4.330733340286331,0.0,0.0,0.8030082605528828,0.17331767685053237,0.02367406253395763,0.19876436599698968,0.3555246972993894,0.09166282690015663,5.405066773399019,4.330733340286331,0.0,0.0,0.9006420663937926,0.09301477881020616,0.006343154775128536,0.008657822819662821,0.005154654133152183,0.0043319551874549216,0.004711282739709017,0.7627275349957149,-0.0027895630319658402,0.005006061691758047,01,Drosophila
390,0.7312502306873938,0.06349206349206349,4.330733340286331,0.5052910052910053,0.004835727909414553,-0.0007576952941778379,0.004775998561041618,0.0,0.004313766193194863,0.0018288041710963654,0.003906923863262687,0.0,0.0029743010809925394,0.001921611197707111,0.0022702152596703316,0.0,-0.005273810753863902,0.020536470830628387,0.10445991972695819,0.1296556943124223,0.030052433165335846,7.227230830142017,4.330733340286331,0.0,0.0,0.5971283968263114,0.40257084137170196,0.00030076171734858974,0.1173287664516344,0.13738762851130412,0.028116337514346654,7.564284741632386,4.330733340286331,0.0,0.0,0.689850951213709,0.29862838946911124,0.011520659248482284,0.16727858068789553,0.2689845362401836,0.059468136165396125,6.241889254328739,4.330733340286331,0.0,0.0,0.5934156385371953,0.391289411855713,0.015294949575364553,0.0053878161526051665,0.001643588606382036,0.004030413861984077,0.0013117295835155004,0.9724960333129125,-0.0016326889577323762,0.0030297078158300792,01,Drosophila
395,1.1882104469679888,0.8306878306878307,4.330733340286331,0.5052910052910053,0.007091902452499264,-0.006700851793520433,0.002322426669894891,0.009275328835868275,0.0040590836890451645,-0.0027183349102283096,0.003014434559002161,0.0,0.003361901203373995,0.001183172288042995,0.0031468211004209664,0.0,-0.0029311816224160485,0.015945894230730798,0.09289353985762851,0.1179827661448186,0.022009490130738604,7.510262432468359,4.330733340286331,0.0,0.0,0.8841262093395914,0.11370632277194195,0.0021674677787407136,0.13156207756684057,0.21191639968875184,0.05228164501466699,6.264128181850661,4.330733340286331,0.0,0.0,0.9170867171734544,0.07628989896843881,0.006623383808211526,0.22878104367688828,0.4098813884605484,0.1145234112021594,4.978247465706895,4.330733340286331,0.0,0.0,0.8280880918274025,0.16762156206626344,0.004290346091056633,0.008858068549855541,0.004979815052222038,0.004024901324830544,0.004801718682265257,0.7608970865656802,-0.0025253086574138946,0.0051065839178960825,01,Drosophila
396,0.7142513819995422,0.047619047619047616,4.330733340286331,0.5052910052910053,0.005306766106484233,-0.005301707062326935,0.00023166513376536078,0.00586623303367653,0.02098188964123842,-0.016694883309416795,0.012709074089093376,0.0,0.003384972079342343,0.0025508572020395406,0.002225121010805981,0.0,-0.0076622552415589055,0.021938979561702866,0.08361797550569235,0.11390164235881124,0.021543375010244704,7.615872255976339,4.330733340286331,0.0,0.0,0.7638192913930042,0.22399744008245595,0.012183268390421009,0.10665138371781094,0.14327305953395156,0.03280234130407152,7.438446798943948,4.330733340286331,0.0,0.0,0.7970841207309115,0.14537240019990566,0.05754347898886483,0.1594569763945759,0.2796784660682099,0.06482899639625965,6.12492910632625,4.330733340286331,0.0,0.0,0.8304164352429647,0.15141546601468106,0.018168098708603947,0.005432065506763984,0.0016432774997030704,0.003873157834133211,0.004148053158133259,0.6314305111407654,-0.00224572505634694,0.002081658110773636,01,Drosophila
401,1.070805739509735,0.6931216931216931,4.330733340286331,0.5052910052910053,0.018567117734476543,0.008429322214844593,0.016543409200169137,0.022719822844400744,0.02500866436282227,0.01469989628177695,0.02023230937182646,0.0,0.0030932034799969563,0.0006576001258420068,0.0030224939773567552,0.0,-0.005543289986954677,0.01824933879919445,0.10718433561530392,0.1188545718397715,0.011716312226795724,7.488176143890748,4.330733340286331,0.0,0.0,0.624881027947101,0.3726459198208866,0.002473052145996358,0.11867223544618326,0.1369485890870775,0.016755815183340007,7.573886969206728,4.330733340286331,0.0,0.0,0.6730937554101283,0.3237125873965606,0.003193657123691768,0.18065147939304807,0.2892356295533445,0.06684912383062262,6.024125880635262,4.330733340286331,0.0,0.0,0.6933717965490555,0.28473743818538855,0.02189076523860461,0.007334596754431674,0.004013020006316783,0.004173881510415489,0.020257623955300338,-0.31105856972591533,-0.0036039295282292425,0.0036111498216426594,01,Drosophila
406,1.1575050933532518,0.8042328042328042,4.330733340286331,0.5052910052910053,0.004835727909414553,0.0023799260863382856,0.004209538720270592,0.0,0.00416801955286164,-0.0024120011203572077,0.0033992113185903174,0.0,0.002974301080992557,0.0009238486418886502,0.002827184218842838,0.0,0.0005211164697898575,0.012717690160770729,0.15532220016877737,0.16649150668832063,0.008193607784376925,6.477045233682845,4.330733340286331,0.0,0.0,0.6055330055493291,0.39198809130695905,0.0024789031023762184,0.1658633383755573,0.18633948646340445,0.014685275627769395,6.649993130905963,4.330733340286331,0.0,0.0,0.759128194409519,0.23910780817584804,0.0017639973785662274,0.19699992437602237,0.2650537806672778,0.038999767277077185,6.286052675957628,4.330733340286331,0.0,0.0,0.5107804941463319,0.4837078202299473,0.005511685598925541,0.012652257010983197,0.005516511426582694,0.005999877304358819,0.006452856337044098,0.30577609608672524,0.0035812112762738475,0.005675247422409112,01,Drosophila
411,0.8544571780536648,0.2698412698412698,4.330733340286331,0.5052910052910053,0.003332399780238076,-0.002552117640383891,0.002142798134442939,0.004148053158132916,0.008336748153108487,0.004781678128376219,0.0068291232266643334,0.0,0.0018687059487729146,-0.0009675915194091511,0.0015986958980827998,0.0,-0.007115882999802432,0.02203636295531492,0.13295187205997652,0.15302887161798098,0.018869268098564495,6.729998304408742,4.330733340286331,0.0,0.0,0.6821713231630864,0.3166482511429342,0.0011804256385232637,0.15654136324952478,0.21433838003774439,0.03534485524116914,6.230035805237855,4.330733340286331,0.0,0.0,0.8186335544907855,0.1797201973749312,0.001646248095455073,0.20324909973430866,0.2763363152428132,0.055081719273705226,6.160994957704494,4.330733340286331,0.0,0.0,0.7389018470398425,0.2531475993685615,0.007950553569045189,0.005465489057645775,0.0015941891318835572,0.003877447765571545,0.002233794988530084,0.8184084862229444,-0.003092422086416643,0.002676268726440897,01,Drosophila
416,1.0170572193576255,0.6137566137566137,4.330733340286331,0.5052910052910053,0.005306766106484086,-0.004027108722806004,0.00345603267398155,0.005866233033676221,0.0005796762712188194,0.00044625670133305567,0.00036997234481714206,0.0,0.005148283715609572,0.00015114005864969965,0.005146064700242513,0.0,-0.004248497206955989,0.020037000359242777,0.0887766326234966,0.1142033690923582,0.021800406487263148,7.607935729530058,4.330733340286331,0.0,0.0,0.6751077392098814,0.3226466663639138,0.0022455943065382254,0.11190411520849111,0.14961769563962207,0.03303224433095198,7.308453714363517,4.330733340286331,0.0,0.0,0.7142793202995514,0.2821688466239844,0.003551833003008591,0.17822897577577088,0.27869237761765303,0.07321586444372527,6.135525176878273,4.330733340286331,0.0,0.0,0.8843366135842862,0.10807428942289071,0.0075890969658879495,0.00846038618703819,0.00531455858504828,0.004024901324830546,0.0048017186822654,0.49873321502082396,-0.0026621909088605736,0.005005263042221217,01,Drosophila
417,0.9700734346498113,0.544973544973545,4.330733340286331,0.5052910052910053,0.0070919024524994595,-0.006923085344487442,0.0015381708971083294,0.009275328835868533,0.005789000156184001,-0.004098740337519171,0.004088135327247818,0.0,0.003046470845033472,-0.0024228498740073608,0.0018468305546696677,0.0,-0.005837335365402305,0.019835618360120995,0.09162153880264413,0.11153558820820786,0.02199926473380268,7.678846974706136,4.330733340286331,0.0,0.0,0.5282211199766754,0.464973667191149,0.006805212719543352,0.11979931653623019,0.1745142706335966,0.03928543331751463,6.846684193890882,4.330733340286331,0.0,0.0,0.7774822007367214,0.21385303945021955,0.00866475975014725,0.18061724003684693,0.3201533963291254,0.0758580549150218,5.719450196517192,4.330733340286331,0.0,0.0,0.8975153171898185,0.07829857291777095,0.02418610986635329,0.006759205939632913,0.004311504047944984,0.0033070020534390105,0.003935188750546742,0.9752645154332219,-0.003104674541870296,0.004188699376008032,01,Drosophila
422,1.08785279588606,0.7195767195767195,4.330733340286331,0.5052910052910053,0.01829983396639528,0.005260334467307677,0.017527487112809107,0.021151003996741097,0.027352881186360173,0.01438427941907614,0.023265266273762672,0.0,0.006056268522886073,0.004709915641558073,0.003807240873744038,0.0,-0.003044116188933537,0.012858221390021924,0.10780971651390288,0.14961769563962216,0.03261712342489546,6.797628090597658,4.330733340286331,0.0,0.0,0.9657750990076633,0.033324616945671265,0.0009002839678433374,0.13977159859305482,0.189089356960161,0.04659855236105766,6.60604467479418,4.330733340286331,0.0,0.0,0.6629674661237738,0.33481596591029394,0.0022165679198653996,0.21625237378464351,0.33619708553573996,0.08645502983929217,5.572758273625668,4.330733340286331,0.0,0.0,0.6145912232420035,0.3823889291521434,0.003019847587416369,0.009912815632968027,0.005493893577063776,0.0040960470385245145,0.01954873199238076,-0.20339265053210698,0.0009968666582020093,0.006648743477576415,01,Drosophila
425,1.2416419046058762,0.9047619047619048,4.330733340286331,0.5052910052910053,0.017819318488815333,0.006212661769666316,0.01670122585745018,0.020740265790665742,0.021709500966104613,0.006499323849709826,0.02071379303010171,0.0,0.00338497207934234,0.0023120935520239763,0.0024722984012081465,0.0,0.0031842275926260762,0.013676698736919117,0.11736873820423109,0.15240920495049787,0.02479554724011465,6.7421710012338085,4.330733340286331,0.0,0.0,0.6701869442818222,0.31788626695697736,0.011926788691708727,0.1580260612631886,0.2237258536978896,0.053453777874041014,6.101439444598748,4.330733340286331,0.0,0.0,0.766046070366669,0.22123803152491223,0.012715898072485722,0.23138836215182584,0.33785631968027635,0.08585806779067436,5.557988783704266,4.330733340286331,0.0,0.0,0.627395909238863,0.36851026981367213,0.004093820931047677,0.011403810870318203,0.005617638497957368,0.0048766731680631205,0.016638812790984128,0.37089015510502144,0.0030391850622341204,0.005665414715841397,01,Drosophila
430,0.9661821274922267,0.5343915343915344,4.330733340286331,0.5052910052910053,0.005306766106484119,-0.0027299165396047656,0.0045507496300852416,0.0058662330336764264,0.020571906341014794,-0.000993065149033413,0.020547923304150714,0.0,0.0038169379757503658,-0.0014744238535604629,0.0035206661032789258,0.0,0.005437160703118433,0.018287013813304758,0.12333376048047769,0.17505570670448264,0.03800691369154043,6.326565383544086,4.330733340286331,0.0,0.0,0.7809419931480203,0.21905785761126512,1.4918067523840375e-07,0.1533310554121814,0.2151796328704492,0.048270864620793434,6.2182842062401225,4.330733340286331,0.0,0.0,0.581210451613188,0.4181205939977073,0.0006689543504058118,0.22167223424150112,0.304253407728685,0.07694156185388742,5.872268133221441,4.330733340286331,0.0,0.0,0.65947797831501,0.3394019207042984,0.0011201009625290267,0.008444356877623255,0.003476626256483528,0.004813718489326975,0.005408399625081985,0.43222989373024456,0.0025385232557770857,0.004899377913257681,01,Drosophila
435,1.0562184090210238,0.671957671957672,4.330733340286331,0.5052910052910053,0.005306766106484176,-0.002275582904839366,0.004794109818530657,0.005866233033676478,0.004059083689045452,0.0031711915079791065,0.0025337136409618274,0.0,0.002380143360816172,-0.0020189102508522076,0.00126058867876924,0.0,0.007554822598744459,0.01580620540924294,0.12803795180250224,0.14091175299851233,0.011655256216788052,6.977476637705534,4.330733340286331,0.0,0.0,0.8533867587946043,0.1458479516869727,0.000765289457925388,0.14227229065597968,0.18147436274902473,0.022647045144017414,6.72936057424418,4.330733340286331,0.0,0.0,0.838852140946246,0.16001123165161404,0.0011366273539571297,0.18207666676366152,0.25590496103098515,0.047144587295702166,6.39143254114688,4.330733340286331,0.0,0.0,0.7049310370997341,0.2927624187950044,0.002306544076992567,0.008637729802927178,0.003238735073592458,0.004794254432709197,0.005063344157177295,0.5013206730135396,0.002410340301662318,0.005115275862129755,01,Drosophila
440,0.7891860908355317,0.1693121693121693,4.330733340286331,0.5052910052910053,0.003332399780238076,-0.0024415790771312278,0.002267946186629171,0.004148053158132916,0.00420860453965305,0.002935697138436005,0.003015631688811966,0.0,0.002238306428104357,-0.001936576395929161,0.001122358021677266,0.0,-0.006804093836850519,0.020488004915593508,0.10309456307200576,0.13587644456599324,0.028825975036230207,7.086640194320309,4.330733340286331,0.0,0.0,0.9038081678366534,0.09490023906256068,0.0012915930135215076,0.13171386692551854,0.17855911427311671,0.041632846017529104,6.777944592827163,4.330733340286331,0.0,0.0,0.8386989520185986,0.15843313389814895,0.00286791403084661,0.18358680628177954,0.2796784660682099,0.06484523011911843,6.12492910632625,4.330733340286331,0.0,0.0,0.7849968364038026,0.21067553596366753,0.004327627606150972,0.004983441201415182,0.0009839830340346227,0.0038008842546766804,0.002418709842233336,0.7777257886312859,-0.002412332399863437,0.002291453765954913,01,Drosophila
441,0.7205137596275967,0.05291005291005291,4.330733340286331,0.5052910052910053,0.005306766106484233,-0.00522905713843171,0.0009048358701699446,0.00586623303367653,0.009217460345850133,-0.006630636438508894,0.0064028302841507324,0.0,0.003457954084887697,0.0015910007733219533,0.0030702056922102886,0.0,-0.007046568400019285,0.021839411243776672,0.08125837979553585,0.11390164235881124,0.023188550819839192,7.615872255976339,4.330733340286331,0.0,0.0,0.9400951227662885,0.059093117792162364,0.0008117593015054933,0.10328627549138003,0.14115575621675772,0.0325544167350293,7.483111944875883,4.330733340286331,0.0,0.0,0.6355957038507298,0.353582941965004,0.010821354098998962,0.1571045446885385,0.2526229079379151,0.06469348536934831,6.43015724669428,4.330733340286331,0.0,0.0,0.8056413490938489,0.18908766796790705,0.00527098290360265,0.005339112477102722,0.0016480839756590644,0.004339785067492991,0.004692986426941244,0.5421436414633655,-0.0021369769480380535,0.002186465426586416,01,Drosophila
442,0.733253857579187,0.06878306878306878,4.330733340286331,0.5052910052910053,0.004835727909414553,-0.0007041922314552173,0.00478417994175062,0.0,0.0005796762712186854,0.00032798574960517447,0.0004779643579493462,0.0,0.002174194880938046,-0.00033847976540653664,0.0021476859241303277,0.0,-0.006320671397484967,0.019456093905493063,0.14296891191999087,0.15036335103191079,0.005450259561774402,6.782714009804007,4.330733340286331,0.0,0.0,0.9144840345760225,0.0849847331062083,0.0005312322689167918,0.1538728832826147,0.17588919328614727,0.014456276250843288,6.823141109699727,4.330733340286331,0.0,0.0,0.8679814633999212,0.13118188119687174,0.0008366553613412322,0.1935150814005212,0.25894618451623425,0.044654427778610256,6.355990154925036,4.330733340286331,0.0,0.0,0.6146232981336468,0.3722441488354649,0.013132553005534776,0.006293067435451803,0.0016412189039873737,0.0048519461234650795,0.00041480531581333503,0.9963388594795262,-0.0012252544957057619,0.0037145188977883215,01,Drosophila
445,1.0781392198430468,0.6984126984126984,4.330733340286331,0.5052910052910053,0.018568252029327367,-0.0050314572449034435,0.01787356767456706,0.017102861311659844,0.023377476508522826,-0.005334345579780673,0.02276073735936538,0.0,0.006315944570041601,5.911068153093967e-05,0.0063156679566904825,0.0,-0.0018446018589807053,0.015811042809634454,0.1287012307124192,0.16011700113985555,0.030007222311427998,6.594163710012133,4.330733340286331,0.0,0.0,0.6200528995374278,0.37803745052137316,0.001909649883939842,0.16751065301582227,0.24739233855274925,0.0546562901145119,5.799777274442121,4.330733340286331,0.0,0.0,0.6821107064152321,0.3123967580845945,0.005492535467964352,0.2241931888521307,0.3035173325272333,0.07012961211903651,5.879534776834483,4.330733340286331,0.0,0.0,0.7001083616802298,0.2946888313015826,0.0052028070000652545,0.009486628199956952,0.005277329757060965,0.0014309514669686434,0.01797117402121098,0.44908298048536327,0.0009370120386454244,0.006268108750141454,01,Drosophila
450,1.113513744430989,0.746031746031746,4.330733340286331,0.5052910052910053,0.007091902452500193,0.0009551726681034709,0.0070272843666587415,0.00927532883586954,0.005789000156184756,0.0002335356004764699,0.005784287677114377,0.0,0.002380143360816172,-0.0018747293445915672,0.001466448874855368,0.0,0.006724253726302971,0.012581668173371271,0.07834248654409229,0.13051544564790565,0.037015627397079726,7.207403393522241,4.330733340286331,0.0,0.0,0.8045514001442273,0.19463367621908845,0.0008149235034876356,0.11530188995388171,0.18298510151171013,0.054139241873223665,6.704489538148718,4.330733340286331,0.0,0.0,0.6405016872244904,0.35839531228041943,0.0011030004334592718,0.17791966981221277,0.2548944070202193,0.07391778654853219,6.403302822032219,4.330733340286331,0.0,0.0,0.6164769350457545,0.37505221398155025,0.008470850945754985,0.008102846599837513,0.0034421161252544733,0.0036737832040275864,0.005982407342000352,0.5373924411084581,0.0018963330266055997,0.005141993630764308,01,Drosophila
455,0.8907902198247193,0.3386243386243386,4.330733340286331,0.5052910052910053,0.004835727909414553,0.0018767392585043786,0.004456693187721057,0.0,0.009416482918630193,0.006204054605327652,0.0070837742066617955,0.0,0.002174194880938046,0.0006958542779852944,0.002059832567008,0.0,-0.005819953615645347,0.015861746444250025,0.125896429705174,0.14659715177441277,0.016678420289486892,6.858813043159216,4.330733340286331,0.0,0.0,0.9452428104562123,0.04894621024514965,0.005810979236634424,0.14340373914114649,0.17623124788149971,0.02537535124218068,6.81731262609767,4.330733340286331,0.0,0.0,0.7352280707870692,0.25947701501342585,0.005294914152354377,0.17963498106582715,0.23763674862877626,0.04278794344003427,6.6136212054411185,4.330733340286331,0.0,0.0,0.7734167794832407,0.2229532518079053,0.00362996867952816,0.010112536324473316,0.008709610672235201,0.004254609318211462,0.004350514854930182,0.5482365972727675,0.0020372468364261804,0.004225386199904748,01,Drosophila
460,0.8464162578429036,0.24338624338624337,4.330733340286331,0.5052910052910053,0.004835727909414553,0.00012414327622673979,0.004834134137656767,0.0,0.0005796762712186854,0.00036073016130887703,0.00045376021215623403,0.0,0.0029135034903063363,0.001933274301935307,0.002179668108108149,0.0,-0.006442907951452535,0.019226772045832802,0.17599724523940988,0.18485616347679376,0.009078678208286011,6.163144041599002,4.330733340286331,0.0,0.0,0.6196123312608091,0.37730042715320244,0.003087241553790194,0.19158019435201126,0.22522056981535843,0.02135068616866912,6.081463052379476,4.330733340286331,0.0,0.0,0.5828052644648248,0.41248313592923813,0.004711599579025468,0.21509716499425693,0.24922862086795142,0.028486666588360653,6.4707390359357095,4.330733340286331,0.0,0.0,0.5601973894279336,0.4186789988128183,0.02112361173800686,0.004835454413602243,0.001106004149706893,0.0034704801848194303,0.0025231622323977584,0.8658572761811515,-0.0016875114703599832,0.002797984308199996,01,Drosophila
465,0.8604051588984882,0.2857142857142857,4.330733340286331,0.5052910052910053,0.004835727909414553,0.0010693154792475706,0.004716018322667161,0.0,0.0005796762712186854,-0.00011633863493835807,0.0005678819432194321,0.0,0.002174194880938046,0.00029497636526959405,0.0021540919953032516,0.0,-0.004376904835589469,0.014801828480552408,0.11375461615717901,0.17107890825461192,0.04758740208273605,6.395503419871484,4.330733340286331,0.0,0.0,0.7721532462853458,0.22706303380339304,0.0007837198454919485,0.15041674347704237,0.21171331732328377,0.058230549764205435,6.267004501044262,4.330733340286331,0.0,0.0,0.7824959077324043,0.216821129715843,0.0006829625133148131,0.19424920331865353,0.25005570927256515,0.06050248906499532,6.460799739492568,4.330733340286331,0.0,0.0,0.7463287294649913,0.25003144983344344,0.0036398206774067234,0.007600461401970756,0.004513425761341299,0.0016656033483898867,0.003266180322895958,0.9616207404438067,0.0006641970837813458,0.005563252366380021,01,Drosophila
470,0.7038433637445782,0.031746031746031744,4.330733340286331,0.5052910052910053,0.004835727909414553,-0.0024887950189822787,0.004146102237931409,0.0,0.0005796762712186854,0.00023747708280883186,0.0005287997868329811,0.0,0.0037778185624970572,-0.0007308507986985728,0.0037064498109631795,0.0,-0.004112370494113115,0.020370090054308267,0.09990826669012083,0.11502903679973617,0.01969844753447811,7.586324353749506,4.330733340286331,0.0,0.0,0.6767178034510933,0.3028038739779835,0.020478322474488345,0.11073287913058709,0.13123852844230288,0.020392755513636902,7.701654263015611,4.330733340286331,0.0,0.0,0.6225942548364461,0.3625661368393623,0.014839608245312486,0.1601986121228436,0.22757657712981386,0.05237619093816133,6.7433905762914685,4.319610776775308,0.033367690533067235,0.011122563511023031,0.8133047265001532,0.18274206665148496,0.003953206813159189,0.008992675101109881,0.0061030254305649255,0.0012955532391086073,0.0046260956025062205,0.2922582145727908,-0.0005526755217998283,0.005418829526457317,01,Drosophila
475,0.8129162955312584,0.21164021164021163,4.330733340286331,0.5052910052910053,0.025424448962117152,0.009201644040699104,0.023700893484752145,0.02271982284440072,0.030079306746282893,0.022827065046337226,0.01958800131987102,0.0,0.0038393180685501313,0.002770298133272288,0.002658159416642197,0.0,-0.006314001784365031,0.01788746892116751,0.15694190701368857,0.19256083059857984,0.03835704879158647,6.040641804718166,4.330733340286331,0.0,0.0,0.705718905262791,0.2940222539931389,0.00025884070575896227,0.1744628944380417,0.2084370915451793,0.03697169954557644,6.313791919756229,4.330733340286331,0.0,0.0,0.8364894698262323,0.15430104263393565,0.009209487508389541,0.22958276354284654,0.3114632773301108,0.0659784556994024,5.802006605446509,4.330733340286331,0.0,0.0,0.6382859734157663,0.3537541345774965,0.007959891989212289,0.00781544831368897,0.0051103260026569555,0.0026808879004592634,0.024627701097445505,0.3452614159558223,-5.04588375603146e-05,0.004449546638617311,01,Drosophila
