label,radius_norm,radius_rank,log_volume,volume_rank,recent_speed_relcentroid,recent_radial_relcentroid,recent_tangential_relcentroid,recent_speed_abs,accel_mag_relcentroid,accel_radial_relcentroid,accel_tangential_relcentroid,recent_log_volume_change,old_speed_relcentroid,old_radial_relcentroid,old_tangential_relcentroid,old_log_volume_change_rate,future_radial_velocity,future_speed,knn3_mean_distance,knn3_max_distance,knn3_distance_sd,knn3_log_density,knn3_neighbor_logvol_mean,knn3_neighbor_logvol_sd,knn3_focal_minus_neighbor_logvol,knn3_shape_eigfrac1,knn3_shape_eigfrac2,knn5_mean_distance,knn5_max_distance,knn5_distance_sd,knn5_log_density,knn5_neighbor_logvol_mean,knn5_neighbor_logvol_sd,knn5_focal_minus_neighbor_logvol,knn5_shape_eigfrac1,knn5_shape_eigfrac2,knn10_mean_distance,knn10_max_distance,knn10_distance_sd,knn10_log_density,knn10_neighbor_logvol_mean,knn10_neighbor_logvol_sd,knn10_focal_minus_neighbor_logvol,knn10_shape_eigfrac1,knn10_shape_eigfrac2,neighbor_velocity_mean_speed,neighbor_velocity_speed_sd,neighbor_velocity_consensus_mag,focal_minus_neighbor_consensus_speed,focal_neighbor_velocity_alignment,neighbor_radial_velocity_mean,neighbor_radial_velocity_sd,sequence,organism
96,0.23592925017586094,0.05384615384615385,2.302585092994046,0.5038461538461538,0.0031992033896003375,-0.000752118927659244,0.0031095368540486855,0.004836993950859494,0.0025712643875641502,0.00027911136785127105,0.002556070694462858,0.0,0.001225956728048987,-0.0011878572233150317,0.000303257507849156,0.0,-0.0016193033269153321,0.001736533973099402,0.06597487559538034,0.07371458172662498,0.008778103886607526,6.313721582269774,2.302585092994046,0.0,0.0,0.8704106213150479,0.12958937845920504,0.07317127982682498,0.09065331933431221,0.011908153526448858,6.410863363143972,2.302585092994046,0.0,0.0,0.6368674137650003,0.3631325860530439,0.10428612417698953,0.1529782978342729,0.0341382252469096,6.057503516693381,2.302585092994046,0.0,0.0,0.7870161697890248,0.2129838301279257,0.0036599915621108314,0.0018541605081017125,0.0023547044650257527,0.0009971718484933687,0.9813376742901119,-0.0007049488695903221,0.001799030192594013,01,Tribolium
97,0.221550021907407,0.046153846153846156,2.302585092994046,0.5038461538461538,0.0035512125286613645,0.0034388724470456235,0.0008861527614761958,0.005407923640438553,0.0025712643875641502,0.002074889415631023,0.001518629139605189,0.0,0.0020377989868930525,-0.00029533253081933845,0.0020162845551216714,0.0,0.001398193491905356,0.001644261769504188,0.06390472527920754,0.06789044531219628,0.003539086083965697,6.4783322311928035,2.302585092994046,0.0,0.0,0.7280627994328305,0.2719372003230491,0.07350382726126133,0.09241063967659643,0.01240397585862494,6.372464230214019,2.302585092994046,0.0,0.0,0.5311066433861276,0.46889335643390845,0.10542691968030485,0.17232533454941182,0.03562215047033663,5.8193273106122785,2.302585092994046,0.0,0.0,0.8074718897344481,0.19252811018480104,0.003289123159018373,0.0019290317599259157,0.0022632717948871525,0.0013024004798245512,0.9976699015549902,0.0011163341195082864,0.0009357197702793394,01,Tribolium
98,0.2599516386045466,0.06153846153846154,2.302585092994046,0.5038461538461538,0.001838601614856239,0.0017971821263859185,0.00038806224082092597,0.003420271223211058,0.003556151678716387,0.0009505336878592157,0.003426762388944138,0.0,0.00029577189685478186,-7.461405029869127e-05,0.0002862057974030227,0.0,0.0010882439872362864,0.0014864960256535291,0.06731218904492864,0.07051069760779856,0.0024581558167509586,6.402593971582146,2.302585092994046,0.0,0.0,0.601030676129223,0.3989693236503657,0.0781378412349398,0.10652374187530168,0.015441553806918253,6.088212692888001,2.302585092994046,0.0,0.0,0.7305981901750082,0.26940180966736166,0.11057813867930613,0.16447557643386787,0.036822606080019624,5.912571475609855,2.302585092994046,0.0,0.0,0.7499778230783446,0.25002217684803624,0.0035964444278732952,0.0017926495080627955,0.0025831024054177305,0.0018418724222091073,0.7011965098836336,0.0010783790011905897,0.0013091872183244103,01,Tribolium
100,0.2730606750919228,0.08461538461538462,2.302585092994046,0.5038461538461538,0.004422323990015296,-0.0038732964766204966,0.002134133050412756,0.005407923640438553,0.0025712643875641502,-0.0004072414633067274,0.0025388097489413104,0.0,0.0007131747356859954,-0.000401420267303023,0.000589474318880101,0.0,-0.0017281163619057367,0.002193007685784905,0.06862781384525281,0.07727845301367164,0.007944262387043797,6.219292502935529,2.302585092994046,0.0,0.0,0.9014111795473595,0.09858882024312365,0.08020191340542603,0.11127714577524321,0.01772108583592888,6.000900673817878,2.302585092994046,0.0,0.0,0.6259856398372118,0.3740143600145606,0.10489296600678917,0.14551234306748503,0.029217244366446304,6.157573820726302,2.302585092994046,0.0,0.0,0.7730650802446899,0.2269349196709659,0.003317971328162294,0.00199229654494481,0.0020389441287599927,0.002703961820219276,0.9095634247504361,-0.0009328266248298711,0.0012712829462832441,01,Tribolium
101,0.7390480702189166,0.4153846153846154,2.302585092994046,0.5038461538461538,0.0010021216505299237,-0.0009995844405573432,7.126533979770125e-05,0.002418496975429747,0.0003352161417463465,0.00014806561600188778,0.00030074313798537146,0.0,0.0016632442589721201,-0.00165897625371955,0.00011907667529102463,0.0,-0.0015481879924906668,0.0036766810894154553,0.06293360384852596,0.06605640926239842,0.002994904259010603,6.533104720834706,2.302585092994046,0.0,0.0,0.8078882272213759,0.19211177252671,0.0731834369905883,0.09734262552789404,0.013922529808015997,6.268474516701536,2.302585092994046,0.0,0.0,0.6573323395418614,0.34266766027794704,0.09604030476073896,0.13356586106298513,0.026366844326474008,6.328906255935835,2.302585092994046,0.0,0.0,0.6615259456287826,0.33847405427040017,0.004602162316514726,0.0037362404948967976,0.0027229627437192422,0.0029222810141117054,-0.022162687335778322,0.00029082514867389533,0.003251362159091199,01,Tribolium
102,0.6135546322196858,0.34615384615384615,2.302585092994046,0.5038461538461538,0.002418275545281837,0.0023881702252842156,0.00038039399045477373,0.002418496975429747,0.0031105030628786664,-0.000351202287119719,0.003090612602332981,0.0,0.002373279165813251,0.00040677443463541505,0.0023381592243066508,0.0,-0.0030428790666746446,0.0036232639969951165,0.07302655212638061,0.0771269264894278,0.003053835448808522,6.223217925050977,2.302585092994046,0.0,0.0,0.5519236745012674,0.4480763253115438,0.07672834309220503,0.08272532451184776,0.00512146368819477,6.593896917095575,2.302585092994046,0.0,0.0,0.5758809531926458,0.4241190466382487,0.09921373693335153,0.13356586106298513,0.024654728459804,6.328906255935835,2.302585092994046,0.0,0.0,0.6653129585166231,0.33468704138769434,0.003299491321587969,0.0017093012467786946,0.00258310240541773,0.004174973090701932,-0.39300449066133786,-0.0006334135820111362,0.0020311801692959675,01,Tribolium
103,0.6603272674366578,0.36923076923076925,2.302585092994046,0.5038461538461538,0.0035512125286613645,-0.00018527377181600134,0.0035463761860804496,0.005407923640438553,0.003312859103854037,-0.0031360057028681403,0.001067943665914581,0.0,0.00036643421773954103,-3.8462972369415054e-05,0.0003644099829682208,0.0,-0.0022494852640850245,0.004034051666182627,0.06830272859999541,0.07686103626912964,0.007673504654342543,6.230124711263066,2.302585092994046,0.0,0.0,0.5562791585751922,0.4437208412131294,0.08568100278477114,0.12143167103532133,0.02293125401967913,5.826245017777765,2.302585092994046,0.0,0.0,0.5955157710352629,0.40448422883762497,0.11814387841905061,0.17527012940343029,0.03870088908052192,5.785438890138108,2.302585092994046,0.0,0.0,0.5048707647741189,0.4951292351611802,0.003323682991484277,0.0016672623157153938,0.0019705621794324866,0.0017101356116055292,0.9695544955748462,-0.0007708188508481796,0.0023188775399768046,01,Tribolium
104,0.5344562378093832,0.2846153846153846,2.302585092994046,0.5038461538461538,0.005582455740435873,-0.0036794345408512337,0.004198282214610673,0.007255490926289241,0.003312859103854037,-0.003175369079375262,0.0009444928013151153,0.0,0.0007253727224546256,-0.00016118618858621943,0.0007072373004093342,0.0,-0.002238623986292313,0.0024611169420027707,0.06719096846780233,0.06925521387255637,0.0016881908456161856,6.438525980800851,2.302585092994046,0.0,0.0,0.676074035257156,0.32392596452148137,0.07599483317895246,0.09567593597950759,0.011607923049181266,6.303014841950005,2.302585092994046,0.0,0.0,0.6150708850109615,0.3849291148198324,0.10422142386995885,0.14226025996659578,0.029978921134353503,6.202779257492165,2.302585092994046,0.0,0.0,0.7063898697740705,0.2936101301409015,0.003247098537265205,0.0013661616855513512,0.002205600152286966,0.0035953542301920497,0.9381361245215198,-0.0007590331652707869,0.0018755449806769431,01,Tribolium
105,0.35403228537124126,0.14615384615384616,2.302585092994046,0.5038461538461538,0.001838601614856239,0.0010411861126659605,0.0015153835741961556,0.003420271223211058,0.0027289174063683287,0.0022082454520545858,0.0016033222490380043,0.0,0.0007333920109475263,-0.000698036137976526,0.00022496531243832457,0.0,-0.0019670949812955834,0.001968101189137797,0.06743972164711771,0.06814842133468162,0.000745334447913383,6.470746859805187,2.302585092994046,0.0,0.0,0.739237030013225,0.26076296976693036,0.08083869097171743,0.12075543531065569,0.02065763141061864,5.837413861441365,2.302585092994046,0.0,0.0,0.6746904265189035,0.325309573337452,0.11397691381596164,0.17615226942893422,0.03838711774657647,5.775398074513036,2.302585092994046,0.0,0.0,0.5566016932012746,0.4433983067295896,0.002987214540956596,0.0013502778532924287,0.002463209065155508,0.0032447541842631315,-0.11929877277356023,-0.0020047966485525264,0.0013179077244719762,01,Tribolium
107,0.4181397326418898,0.2076923076923077,2.302585092994046,0.5038461538461538,0.0010021216505299237,-0.0008979182357512631,0.0004449613964898053,0.002418496975429747,0.0003352161417463465,0.00025104318339171794,0.000222142255682837,0.0,0.00137015111091404,-0.0013414696904173182,0.00027887835418089016,0.0,-0.0015640739365066357,0.0023085071290852126,0.0668421363483978,0.07042769499208452,0.0025906442841055117,6.40494968527413,2.302585092994046,0.0,0.0,0.5574688685138667,0.4425311312626486,0.07861114777845367,0.11030043268246364,0.017046771494281385,6.018532772255943,2.302585092994046,0.0,0.0,0.7185502757779461,0.2814497240675017,0.1089623834999566,0.16089822512023158,0.03400192282682121,5.956551604943724,2.302585092994046,0.0,0.0,0.609261907935822,0.3907380919874257,0.003206922714863638,0.0011770357463743914,0.0026769270030813507,0.0017606923748021124,0.9450041090601463,-0.001979472231525091,0.0013634717090021502,01,Tribolium
109,0.28928945906743386,0.09230769230769231,2.302585092994046,0.5038461538461538,0.0031992033896003375,-0.0008236340287044219,0.003091363665890898,0.004836993950859494,0.0003352161417463465,0.00030236210007155166,0.0001447308610063093,0.0,0.0007131747356859954,-0.0002466186357448802,0.0006691766972363305,0.0,-0.001193799085092477,0.002239922251320768,0.075700936529626,0.10289276452936198,0.020415713000742196,5.646748196913316,2.302585092994046,0.0,0.0,0.7141986148195179,0.2858013850178126,0.0901519571797786,0.11946493792405084,0.024220960863969833,5.858902626676185,2.302585092994046,0.0,0.0,0.8127177806870376,0.18728221919820484,0.11344356769677359,0.16089822512023158,0.031100695273333513,5.956551604943724,2.302585092994046,0.0,0.0,0.6412670729465173,0.3587329269812112,0.0033566353917711587,0.0020989907120113,0.0022551811833876442,0.0013024004798245512,0.9442069808541288,-0.0011558905308629382,0.001448172238855683,01,Tribolium
110,0.4992820778368323,0.2692307692307692,2.302585092994046,0.5038461538461538,0.005582455740435873,-0.0025288125610309718,0.004976838265917168,0.007255490926289241,0.0021156570499304074,-0.002034663431720467,0.0005797839878262652,0.0,0.0009792859798717483,-0.0008932058518614151,0.00040147769125306826,0.0,-0.0021226817034445014,0.0026834541180145704,0.08815108331985072,0.10172072925450372,0.009621005157586229,5.669660627011214,2.302585092994046,0.0,0.0,0.6975510652157038,0.3024489346571212,0.10150593188742556,0.13328090854445182,0.019447947233749024,5.6400304799314585,2.302585092994046,0.0,0.0,0.6194251072980194,0.38057489260836236,0.1301113475885295,0.17615226942893422,0.03330408228006028,5.775398074513036,2.302585092994046,0.0,0.0,0.6215809545180657,0.37841904542649624,0.002592782125966281,0.0013119023750360376,0.001733181556445829,0.003877145597449042,0.9888714661590159,-0.0013062270795779437,0.0017591895029578054,01,Tribolium
111,0.40468791290542644,0.18461538461538463,2.302585092994046,0.5038461538461538,0.0031992033896003375,-0.0020403245941910545,0.0024641383642907307,0.004836993950859494,0.0025712643875641502,-0.0008708155087346846,0.002419314138449738,0.0,0.002347258468694941,-0.002234612542015289,0.0007184212593792636,0.0,-0.0021643081959655296,0.0022801808154740387,0.06595802633079911,0.067066975031719,0.001135654853712499,6.502739351539678,2.302585092994046,0.0,0.0,0.5743633127369566,0.4256366870332508,0.07097240496704603,0.08423177430909028,0.007187403059192351,6.557804035948506,2.302585092994046,0.0,0.0,0.5591345518081485,0.44086544799533917,0.09685829496486201,0.14226025996659578,0.0279208738804262,6.202779257492165,2.302585092994046,0.0,0.0,0.6687950998805985,0.331204900020987,0.002967167538524244,0.0015549467554423677,0.0022669031494449475,0.0009673987901718984,0.995403056524717,-0.001677259384289899,0.0015775256041337044,01,Tribolium
112,0.29652962504841823,0.1,2.302585092994046,0.5038461538461538,0.0031992033896003375,-0.002041747058585371,0.0024629598609778995,0.004836993950859494,0.0037344371597134132,0.0012886154354317576,0.0035050664985725173,0.0,0.0009792859798717483,-0.0009361936699601865,0.00028730200608392484,0.0,-0.002308777380114709,0.002396902820128033,0.06501061369183037,0.06878912882652122,0.004897568586886465,6.452031403997823,2.302585092994046,0.0,0.0,0.6143821848115616,0.3856178149531643,0.08577647458194451,0.12569205902546038,0.026305243567796902,5.757278591177589,2.302585092994046,0.0,0.0,0.6353642624380419,0.3646357374377277,0.10950033162042498,0.1356300348942376,0.030194090143141197,6.298233956404445,2.302585092994046,0.0,0.0,0.5994940638579974,0.4005059360644952,0.0029467715837379733,0.0012781599737369447,0.0018637801290920328,0.001760692374802112,0.8895884539527422,-0.0014822837586764216,0.0013476049417628102,01,Tribolium
113,0.21771344368213794,0.038461538461538464,2.302585092994046,0.5038461538461538,0.004463465015985337,-0.0001138954705011332,0.0044620116282596475,0.004836993950859494,0.0027289174063683287,0.001110696578937179,0.0024926578827262464,0.0,0.0018065318465827311,2.5856110780538044e-05,0.001806346803427547,0.0,0.0030065317185385336,0.0032246626339063294,0.08498476934392069,0.09880381570593197,0.01069320926810624,5.727850397503373,2.302585092994046,0.0,0.0,0.5980669898438055,0.4019330100198945,0.10456444380338485,0.13749320153508057,0.02546997458842896,5.577799525339618,2.302585092994046,0.0,0.0,0.5535936765818473,0.4464063233318151,0.12625098691110687,0.16452891121658103,0.028893191119613283,5.911923037242838,2.302585092994046,0.0,0.0,0.5398504627316942,0.4601495372086902,0.0025183825561159627,0.0008653008339552177,0.0016969455930216286,0.00410432546785327,0.3932172173230294,0.001426510001505929,0.0012824113897334725,01,Tribolium
114,0.1860121835643811,0.023076923076923078,2.302585092994046,0.5038461538461538,0.0010021216505299237,-0.0005238309769214392,0.0008543119512674216,0.002418496975429747,0.0031105030628786664,-0.0026086354993114023,0.0016941812582807999,0.0,0.0009792859798717483,-0.0005189702511707213,0.0008304642730263407,0.0,-0.0005432543528661669,0.0012592710145687604,0.0638880076514551,0.07371458172662498,0.007053813675544481,6.313721582269774,2.302585092994046,0.0,0.0,0.8125277801447406,0.18747221961321248,0.07600687344497907,0.10707142539220796,0.01779259238572548,6.077956192721711,2.302585092994046,0.0,0.0,0.7153587194351925,0.28464128040070147,0.10770596044182872,0.18689834174655603,0.03862788306749047,5.656965966905638,2.302585092994046,0.0,0.0,0.7988264186877122,0.2011735812359093,0.0040113459678081135,0.001617436750512823,0.0023920566043884504,0.0018418724222091073,0.6953494803623954,0.00041936075716913926,0.0020306509511533247,01,Tribolium
115,0.1935633873991317,0.03076923076923077,2.302585092994046,0.5038461538461538,0.0031992033896003375,0.0010663284425790917,0.0030162635794268935,0.004836993950859494,0.004531875426849113,-0.003750978314685779,0.002543237418574181,0.0,0.0007131747356859954,0.00017443718079649577,0.0006915127428880542,0.0,0.0008025785874358663,0.0023085071290852126,0.06221497589766673,0.0668923211544088,0.003341826541600845,6.507954487217624,2.302585092994046,0.0,0.0,0.7455329293210414,0.2544670704213508,0.07780731076102354,0.113695083625282,0.020829660305010423,5.957908150444343,2.302585092994046,0.0,0.0,0.6773285763589628,0.322671423486903,0.10802516219821781,0.16951921424387267,0.03544786960942203,5.8521630933899,2.302585092994046,0.0,0.0,0.7762050184566825,0.22379498146595392,0.0035964444278732952,0.0017926495080627953,0.0025831024054177305,0.0018418724222091073,0.8177056507712909,0.0009186826947037406,0.0014435220850051323,01,Tribolium
116,0.4872595019570961,0.24615384615384617,2.302585092994046,0.5038461538461538,0.0032134552971988476,-0.0030852705360322045,0.0008985547654911679,0.003420271223211058,0.0025712643875641502,-0.0009608516579685706,0.0023849873463259075,0.0,0.0007684438758315367,0.0005584610996796811,0.0005278514852186697,0.0,-0.0023872772188717295,0.003113928995351719,0.07533940405022438,0.0805036235404371,0.007226330099239016,6.1375184538061145,2.302585092994046,0.0,0.0,0.5489999319970389,0.45100006782838753,0.08056374565746587,0.09256874182756594,0.008900731914064397,6.369045423465633,2.302585092994046,0.0,0.0,0.5543601762777053,0.44563982357008153,0.10357535803529531,0.1477066214602696,0.028235903927964486,6.12763961290965,2.302585092994046,0.0,0.0,0.7303651822658991,0.26963481764733394,0.0029712975597651755,0.0014775420134184628,0.0019083602355629806,0.003368576492098093,0.21368576739199793,-0.0009298139686438926,0.0020315511177385476,01,Tribolium
117,0.567040860052516,0.3076923076923077,2.302585092994046,0.5038461538461538,0.001838601614856239,0.0011800880216942646,0.001409910691925445,0.003420271223211058,0.0027289174063683287,0.0023502290084037336,0.0013868719547375848,0.0,0.0018049122375055286,-0.00010672738168971903,0.0018017539929454495,0.0,-0.0019136983422205665,0.0027027597922335738,0.08233856619808438,0.09942346643562172,0.013227745719406745,5.715346513249361,2.302585092994046,0.0,0.0,0.5709092490350305,0.42909075082118,0.090160316987461,0.10206515708854819,0.014027312474609217,6.173725661647845,2.302585092994046,0.0,0.0,0.7486181692004679,0.25138183067942144,0.12223491778406617,0.16311861188754873,0.03440203333507321,5.929140417985759,2.302585092994046,0.0,0.0,0.6526685190237047,0.34733148091427934,0.004031070276287235,0.0013981456069149987,0.003127554146208771,0.0028204279043119425,0.45277756237028455,-0.0014989537446035007,0.001992887322228503,01,Tribolium
118,0.689043177828959,0.38461538461538464,2.302585092994046,0.5038461538461538,0.005582455740435873,-0.003950794511752798,0.003943987172878406,0.007255490926289241,0.0025712643875641502,-0.001316599093573596,0.0022086120930477652,0.0,0.001005804741962727,0.00017500492907671731,0.0009904627472820777,0.0,-0.0029441528462136003,0.004219874890094646,0.06606469213258775,0.07051069760779856,0.005118748573818217,6.402593971582146,2.302585092994046,0.0,0.0,0.7129448817866437,0.2870551179856044,0.07043640783126415,0.0771269264894278,0.00666302252458935,6.734043548816834,2.302585092994046,0.0,0.0,0.5425103432428361,0.4574896565573908,0.09762928574934471,0.1597856128129525,0.031426003184841005,5.970429657280477,2.302585092994046,0.0,0.0,0.6793986841622897,0.3206013157426447,0.004152100778385551,0.003754666056559374,0.003224528056935785,0.0034373300383770144,0.8262460560485985,-0.0007445793053887152,0.002193450254773545,01,Tribolium
120,0.6953935501991869,0.3923076923076923,2.302585092994046,0.5038461538461538,0.002418275545281837,0.002418263628426,7.591860120155595e-06,0.002418496975429747,0.004712650443702316,0.0035692196377070436,0.0030772951405957203,0.0,0.0031754747862055748,-0.002703718841552334,0.0016653962122156534,0.0,-0.0007018086537761817,0.0021631694561754216,0.06957955340166584,0.07977374787946954,0.007242641596427762,6.1557338936946175,2.302585092994046,0.0,0.0,0.6215635714774749,0.37843642831818364,0.08063092955184464,0.09959980142448159,0.01472960230707194,6.222628128580848,2.302585092994046,0.0,0.0,0.5787559696014043,0.4212440302497486,0.111427743170607,0.16764563285359513,0.035227633077222924,5.874390804153373,2.302585092994046,0.0,0.0,0.6508489846781397,0.3491510152486384,0.004684563137903872,0.003847436721479883,0.002934893058667795,0.00411144485823057,-0.17205820352552345,-0.00025208146795400045,0.00327453013318772,01,Tribolium
121,0.4176255022309069,0.2,2.302585092994046,0.5038461538461538,0.0031992033896003375,-0.0024368976245261816,0.0020727837069045435,0.004836993950859494,0.0025712643875641502,-0.0012773476098653397,0.0022315428820273535,0.0,0.00032408085076030273,9.311216044045225e-05,0.0003104166931845533,0.0,-0.0022859777644094665,0.0024611169420027707,0.07188217893434941,0.07512927627401411,0.0030708786192692556,6.275702219751491,2.302585092994046,0.0,0.0,0.8127733711094134,0.18722662869740497,0.08555702743544388,0.11909716402540775,0.018816229539000227,5.865069141591416,2.302585092994046,0.0,0.0,0.7213937924335199,0.2786062074361708,0.1148956862936572,0.16259783775664427,0.03363181051912766,5.935535852729245,2.302585092994046,0.0,0.0,0.6098401974295863,0.39015980250064025,0.003446092837201726,0.0016124403896067931,0.0026765855725989413,0.000540792364043855,0.9988714743611794,-0.001809115181542789,0.0015577587041873185,01,Tribolium
1,1.4838401520861775,0.8516746411483254,2.302585092994046,0.5023923444976076,0.0008904408147515513,-2.875100953889589e-05,0.0008899765300421697,0.0,0.0001415681108921962,0.00012832667230857129,5.9781227787606766e-05,0.0,0.002399775840315895,-0.0010829828643705692,0.002141511662177812,0.0,-0.001110733648986629,0.0011168216130854635,0.1048929385061026,0.12926456355200547,0.020345061796734107,5.190400477721123,2.302585092994046,0.0,0.0,0.7354253274220078,0.26457467249039923,0.12324672686159348,0.15169874755627147,0.027458783472835757,5.381155209826749,2.302585092994046,0.0,0.0,0.6291905217186488,0.3708094782186308,0.15768653599749385,0.2140629789496051,0.041944104298229444,5.385555119170889,2.302585092994046,0.0,0.0,0.6334566832498072,0.36654331671263324,0.003177432986098499,0.0029220680752976335,0.00047387151181237737,0.0013401859357025563,-0.9226815015163018,-0.00014756988147504441,0.0040299223363940385,02,Tribolium
2,1.4908392247399607,0.8660287081339713,2.302585092994046,0.5023923444976076,0.0019638943736363344,-0.0017996066842641374,0.0007863185695074787,0.0023691364079652896,0.0024073925556093675,0.0017905653709602422,0.0016091657991398561,0.0,0.003980755832883035,-0.0039806969097326995,2.1659036840168073e-05,0.0,-0.00022336273167062714,0.0002233643226170927,0.08028977829280637,0.09288102524274389,0.008909291697525613,5.851484095142235,2.302585092994046,0.0,0.0,0.6655338366472237,0.33446616319953903,0.09155360358835321,0.12257848585468184,0.0178266378008872,5.807445418975698,2.302585092994046,0.0,0.0,0.6907821678187781,0.3092178320662775,0.11794358382529783,0.15091975385190765,0.02955411162817918,6.084599122692785,2.302585092994046,0.0,0.0,0.5872906920600037,0.41270930787235616,0.0030848395704282166,0.0030796720107529904,0.00029232550730788766,0.001724757339268263,0.8426698038170455,-0.00031031570890669444,0.004133952601223616,02,Tribolium
4,1.3649076091295542,0.8086124401913876,2.302585092994046,0.5023923444976076,0.0019638943736363344,-0.0019052134756405035,0.00047649000308325743,0.0023691364079652896,0.0024073925556093675,0.0014984188584157361,0.0018842186289142466,0.0,0.000451566172231215,-0.00023292793078184918,0.00038685473625798796,0.0,-0.0018899865229133406,0.0019018786751049523,0.0868356722944521,0.10939152254756078,0.01690237724084295,5.524256053427445,2.302585092994046,0.0,0.0,0.6936809516133168,0.306319048258906,0.10378556362631411,0.13883220208339023,0.025286242571934257,5.558416421053299,2.302585092994046,0.0,0.0,0.7218556832338285,0.27814431667853545,0.12960367343258605,0.1663970507771209,0.03189634750702319,5.8893420418525935,2.302585092994046,0.0,0.0,0.58330993475947,0.416690065184396,0.0021658009384034173,0.0008935944721105421,0.0013359460896588743,0.003299825177175383,-0.9999807743010146,0.0013049868575325313,0.0014967331778269525,02,Tribolium
5,1.5029754318799606,0.8708133971291866,2.302585092994046,0.5023923444976076,0.0008904408147515513,-7.465984055948487e-05,0.000887305332331007,0.0,0.0001415681108921962,0.00012506918873015927,6.632667677462036e-05,0.0,0.0035741261183260217,-0.0032349474709526334,0.0015197014081316756,0.0,0.00031689337426027024,0.00047382728159305797,0.0890347761182567,0.1132486853131821,0.01724651560405666,5.45495053539047,2.302585092994046,0.0,0.0,0.6221584120769664,0.3778415878014476,0.10424940020094695,0.13462449567153897,0.02342034683135028,5.6199696917491515,2.302585092994046,0.0,0.0,0.5631082319822295,0.4368917679301777,0.1430106268776991,0.19779096798701476,0.04317965380321028,5.543674139342318,2.302585092994046,0.0,0.0,0.6492676424431564,0.35073235751203385,0.003299530282205173,0.0029540673721415306,0.0006882885751528611,0.0012758190007475733,-0.29458293158328175,-0.0006523704335295123,0.0041753150936574834,02,Tribolium
6,1.2000032117980475,0.69377990430622,2.302585092994046,0.5023923444976076,0.001744543142096585,0.0014145426704827212,0.0010210287988200123,0.0023691364079652896,0.004774583850209206,0.002930772631436766,0.00376924697061625,0.0,0.0014659277769898634,-0.0011818205835802396,0.0008673202151319341,0.0,-0.00010230142004643781,0.0006700929678512781,0.05968891306571397,0.06700929678512779,0.007825359396705407,6.5044601109061135,2.302585092994046,0.0,0.0,0.6903126793341485,0.3096873203899135,0.06597993143676577,0.07735148739770135,0.009879516789813095,6.728228857669681,2.302585092994046,0.0,0.0,0.6855502225719811,0.31444977720334805,0.09118680668869761,0.13522768299088425,0.029860578229004647,6.304175853905772,2.302585092994046,0.0,0.0,0.7965446788428133,0.20345532104857,0.002740741058071004,0.0011679932095481837,0.0007160913201696329,0.0021322227671687604,-0.3962996318972023,0.00013952943480313268,0.0022433089202107924,02,Tribolium
7,1.2453659105758825,0.7272727272727273,2.302585092994046,0.5023923444976076,0.002992407595472868,0.00195974893295626,0.002261390575999757,0.0023691364079652896,0.00250671281133329,0.002063733494776208,0.001422889026256519,0.0,0.000630320382705705,-0.0006202940777988723,0.00011197786344591905,0.0,-0.0010470237214680953,0.0010595100112360124,0.059199380609151996,0.0711135668836232,0.0091590473552801,6.385566580990669,2.302585092994046,0.0,0.0,0.7829109788678995,0.21708902085342902,0.0706434093465094,0.09643869414549758,0.01663030680907914,6.28713344502852,2.302585092994046,0.0,0.0,0.691603557670537,0.30839644213960365,0.09288650067290673,0.126121750477843,0.026030198766404593,6.443600222808955,2.302585092994046,0.0,0.0,0.5421128263505987,0.4578871735419376,0.0024578666031952173,0.0013085105967989344,0.000716091320169633,0.0023809526229520276,0.8862910283113389,0.00012028223852230949,0.0021990615394745757,02,Tribolium
8,1.0611807625555325,0.6124401913875598,2.302585092994046,0.5023923444976076,0.0031253725463707424,-0.000592054273502801,0.003068782379191299,0.0023691364079652896,0.0032298925420121342,-0.0029161842302274053,0.001388551536068648,0.0,0.0004416111773401789,-0.0004038217829958518,0.00017874115231202384,0.0,-0.00028877227744707917,0.0014900258781341933,0.0755017057454483,0.08436254904390443,0.006286762414057438,6.043875703659067,2.302585092994046,0.0,0.0,0.7657355409897322,0.23426445883605268,0.08975411436193964,0.1129509231362435,0.018158554196482463,5.971041638631678,2.302585092994046,0.0,0.0,0.6946658700123363,0.30533412986841074,0.11671941204979305,0.1709065513399673,0.03184680610981876,5.835861803455818,2.302585092994046,0.0,0.0,0.6623699497254569,0.33763005020622605,0.0024852605389938205,0.0009071884935580081,0.000810579199360656,0.0033252414077036495,-0.12478244983687956,0.0008487892967570861,0.001619363422523072,02,Tribolium
