sequence,frame,label,x_um,y_um,z_um,voxel_count
01,40,607,390.572,55.216,119.76999999999998,75
01,40,608,252.93800000000002,71.456,69.02,75
01,40,611,403.97,58.05800000000001,123.82999999999998,75
01,40,614,379.61,46.690000000000005,129.92,75
01,40,619,243.19400000000002,95.41000000000001,40.599999999999994,75
01,40,621,192.85000000000002,65.366,62.92999999999999,75
01,40,626,267.55400000000003,45.472,119.76999999999998,75
01,40,631,334.54400000000004,81.2,69.02,75
01,40,636,323.582,97.44000000000001,56.839999999999996,75
01,40,641,197.316,56.028000000000006,89.32,75
01,40,646,326.01800000000003,82.82400000000001,71.05,75
01,40,651,175.39200000000002,72.268,79.16999999999999,75
01,40,654,175.39200000000002,58.464000000000006,77.13999999999999,75
01,40,659,226.954,57.246,79.16999999999999,75
01,40,662,234.668,48.720000000000006,111.64999999999999,75
01,40,665,251.72000000000003,55.216,87.28999999999999,75
01,40,670,254.156,50.75,95.41,75
01,40,680,190.41400000000002,75.516,48.72,75
01,40,695,225.73600000000002,69.83200000000001,58.87,75
01,40,700,250.096,196.91000000000003,60.89999999999999,75
01,40,707,230.608,209.90200000000002,73.08,75
01,40,712,248.06600000000003,209.496,83.22999999999999,75
01,40,713,342.25800000000004,56.434000000000005,93.38,75
01,40,716,354.43800000000005,47.502,123.82999999999998,75
01,40,719,373.52000000000004,58.05800000000001,105.55999999999999,75
01,40,726,354.0706666666667,41.083333333333336,152.63666666666666,63
01,40,727,353.62600000000003,40.194,148.19,75
01,40,742,354.03200000000004,63.742000000000004,93.38,75
01,40,743,344.694,73.08,81.19999999999999,75
01,40,759,304.906,50.344,107.58999999999999,75
01,40,764,327.23600000000005,60.900000000000006,87.28999999999999,75
01,40,769,344.288,42.63,138.04,75
01,40,774,243.19400000000002,66.17800000000001,66.99,75
01,40,784,278.516,50.75,103.52999999999999,75
01,40,793,313.026,45.066,121.79999999999998,75
